date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:49	181296/181296	---MCZ	200	added ('OK')	text/html	etag:W/f6684963989256a85d1f810908bd2145	https://mac-cafe.vn/	D:/projects/Demo/mac_cafe/mac-cafe.vn/index.html	(from )
11:37:50	222/222	---MCZ	200	added ('OK')	text/plain	date:Thu,%2029%20Nov%202018%2004:37:46%20GMT	https://mac-cafe.vn/robots.txt		(from )
11:37:51	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2029%20Nov%202018%2004:37:49%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/projects/Demo/mac_cafe/www.googletagmanager.com/gtm.05445.delayed	(from https://mac-cafe.vn/)
11:37:52	4789/4789	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Nov%202018%2004:19:17%20GMT	http://stats.bizweb.vn/delivery/183542.js?lang=vi	D:/projects/Demo/mac_cafe/stats.bizweb.vn/delivery/183542e034.js	(from https://mac-cafe.vn/)
11:37:55	51924/51924	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2029%20Nov%202018%2004:37:51%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/projects/Demo/mac_cafe/connect.facebook.net/en_US/fbevents.js	(from https://mac-cafe.vn/)
11:37:56	73344/73344	---MCZ	200	added ('OK')	text/html	etag:W/6b33593e053d91f4e1d0285a9c655cb4	https://mac-cafe.vn/cart	D:/projects/Demo/mac_cafe/mac-cafe.vn/cart.html	(from https://mac-cafe.vn/)
11:37:57	97244/97244	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd497c-17bdc%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/1.12.2/jquery.min.js	D:/projects/Demo/mac_cafe/cdnjs.cloudflare.com/ajax/libs/jquery/1.12.2/jquery.min.js	(from https://mac-cafe.vn/)
11:38:01	122/122	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Nov%202018%2004:37:54%20GMT	https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.6.delayed	(from https://mac-cafe.vn/)
11:38:02	604/604	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202017%2007:30:58%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/cart_details.png?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/cart_detailsd5a5.png	(from https://mac-cafe.vn/)
11:38:02	23119/23119	---MCZ	200	added ('OK')	text/css	date:Fri,%2002%20Mar%202018%2011:59:26%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/popup_cart_desktop.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/popup_cart_desktopd5a5.css	(from https://mac-cafe.vn/)
11:38:03	8141/8141	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202017%2006:45:35%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/jquery.tooltip.min.js?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/jquery.tooltip.mind5a5.js	(from https://mac-cafe.vn/)
11:38:03	95563/95563	---MCZ	200	added ('OK')	text/css	date:Wed,%2007%20Jun%202017%2007:30:59%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/bootstrap.min.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/bootstrap.mind5a5.css	(from https://mac-cafe.vn/)
11:38:04	1476/1476	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4a0c-5c4%22	http://cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/owl.carousel.css	D:/projects/Demo/mac_cafe/cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/owl.carousel.css	(from https://mac-cafe.vn/)
11:38:04	1152/1152	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4a0c-480%22	http://cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/owl.theme.min.css	D:/projects/Demo/mac_cafe/cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/owl.theme.min.css	(from https://mac-cafe.vn/)
11:38:04	23739/23739	---M-Z	200	added ('OK')	text/css	etag:%221518903977%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	D:/projects/Demo/mac_cafe/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	(from https://mac-cafe.vn/)
11:38:05	4181/4181	---MCZ	200	added ('OK')	text/css	date:Wed,%2007%20Jun%202017%2007:30:59%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/jgrowl.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/jgrowld5a5.css	(from https://mac-cafe.vn/)
11:38:07	8397/8397	---MCZ	200	added ('OK')	text/css	date:Mon,%2026%20Jun%202017%2007:58:31%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/tkn-style.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/tkn-styled5a5.css	(from https://mac-cafe.vn/)
11:38:07	165870/165870	---MCZ	200	added ('OK')	text/css	date:Fri,%2002%20Mar%202018%2011:59:26%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/style.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/styled5a5.css	(from https://mac-cafe.vn/)
11:38:11	28763/28763	---M-Z	200	added ('OK')	text/css	etag:%220645cb52063d21:0%22	https://instantsearch.bizwebapps.vn/content/font-awesome/css/font-awesome.min.css	D:/projects/Demo/mac_cafe/instantsearch.bizwebapps.vn/content/font-awesome/css/font-awesome.min.css	(from https://mac-cafe.vn/)
11:38:12	446/446	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2026%20Jun%202017%2007:58:31%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/tkn-util.js?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/tkn-utild5a5.js	(from https://mac-cafe.vn/)
11:38:12	2245/2245	---MCZ	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202017%2011:43:54%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/appbulk-blog-statistics.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/appbulk-blog-statisticsd5a5.css	(from https://mac-cafe.vn/)
11:38:12	8037/8037	---MCZ	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202017%2011:51:50%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/appbulk-product-statistics.css?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/appbulk-product-statisticsd5a5.css	(from https://mac-cafe.vn/)
11:38:14	79565/79565	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2004:38:11%20GMT	https://mac-cafe.vn/account/login	D:/projects/Demo/mac_cafe/mac-cafe.vn/account/login.html	(from https://mac-cafe.vn/)
11:38:15	79024/79024	---MCZ	200	added ('OK')	text/html	etag:W/dad169c0f0e9045f6803766b942107bc	https://mac-cafe.vn/account/register	D:/projects/Demo/mac_cafe/mac-cafe.vn/account/register.html	(from https://mac-cafe.vn/)
11:38:17	2200/2200	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Jul%202017%2001:27:20%20GMT	https://bizweb.dktcdn.net/100/183/542/themes/548520/assets/home_icon.gif?1500427639693	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/home_icon726b.gif	(from https://mac-cafe.vn/)
11:38:19	134066/134066	---MCZ	200	added ('OK')	text/html	etag:W/cbac4aa424aa3e05ef6ebdef35a839d7	https://mac-cafe.vn/macbook-moi	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-moi.html	(from https://mac-cafe.vn/)
11:38:23	100431/100431	---MCZ	200	added ('OK')	text/html	etag:W/2c4129d6c0df8a7d6eccaf28756a7e98	https://mac-cafe.vn/surface	D:/projects/Demo/mac_cafe/mac-cafe.vn/surface.html	(from https://mac-cafe.vn/)
11:38:24	140851/140851	---MCZ	200	added ('OK')	text/html	etag:W/ef2b26e36b3e273c43cc853bbd48708a	https://mac-cafe.vn/macbook-cu	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-cu.html	(from https://mac-cafe.vn/)
11:38:26	100316/100316	---MCZ	200	added ('OK')	text/html	etag:W/8f4f5156d93383273cf95edab9153175	https://mac-cafe.vn/apple-watch	D:/projects/Demo/mac_cafe/mac-cafe.vn/apple-watch.html	(from https://mac-cafe.vn/)
11:38:30	109890/109890	---MCZ	200	added ('OK')	text/html	etag:W/a0a9e093dad3ab7e4b8a80b1cd784bb4	https://mac-cafe.vn/audio	D:/projects/Demo/mac_cafe/mac-cafe.vn/audio.html	(from https://mac-cafe.vn/)
11:38:32	164896/164896	---MCZ	200	added ('OK')	text/html	etag:W/8889c5104c18e9047b61e2af3ca749f3	https://mac-cafe.vn/phu-kien-apple	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-apple.html	(from https://mac-cafe.vn/)
11:38:33	663250/663250	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Jun%202017%2011:59:51%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/favicon.png?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/favicond5a5.png	(from https://mac-cafe.vn/)
11:38:34	135572/135572	---MCZ	200	added ('OK')	text/html	etag:W/5dfe88bece0992f062b2228a29454e0e	https://mac-cafe.vn/service	D:/projects/Demo/mac_cafe/mac-cafe.vn/service.html	(from https://mac-cafe.vn/)
11:38:35	169030/169030	---MCZ	200	added ('OK')	text/html	etag:W/e0ece728247d95dfe4b4dbc7d4e48e8b	https://mac-cafe.vn/collections/all	D:/projects/Demo/mac_cafe/mac-cafe.vn/collections/all.html	(from https://mac-cafe.vn/)
11:38:37	155002/155002	---MCZ	200	added ('OK')	text/html	etag:W/4bfd8cb23fbd76419b3818af6cad914f	https://mac-cafe.vn/frontpage	D:/projects/Demo/mac_cafe/mac-cafe.vn/frontpage.html	(from https://mac-cafe.vn/)
11:38:40	149963/149963	---MCZ	200	added ('OK')	text/html	etag:W/0d19718632d2fa4c3b9f528047f0d5cf	https://mac-cafe.vn/san-pham-noi-bat	D:/projects/Demo/mac_cafe/mac-cafe.vn/san-pham-noi-bat.html	(from https://mac-cafe.vn/)
11:38:41	3229/3229	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202017%2007:30:58%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/phone-menu-mobile.png?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/phone-menu-mobiled5a5.png	(from https://mac-cafe.vn/)
11:38:42	130719/130719	---MCZ	200	added ('OK')	text/html	etag:W/117f545ca18491e1a4c8311c68a93673	https://mac-cafe.vn/san-pham-khuyen-mai	D:/projects/Demo/mac_cafe/mac-cafe.vn/san-pham-khuyen-mai.html	(from https://mac-cafe.vn/)
11:38:43	7200/7200	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202017%2009:52:09%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/logo.png?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/logod5a5.png	(from https://mac-cafe.vn/)
11:38:43	622/622	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202017%2007:30:59%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/account.png?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/accountd5a5.png	(from https://mac-cafe.vn/)
11:38:44	1557/1557	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jun%202017%2007:30:59%20GMT	http://bizweb.dktcdn.net/100/183/542/themes/548520/assets/cart.png?1542697260528	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/100/183/542/themes/548520/assets/cartd5a5.png	(from https://mac-cafe.vn/)
11:38:44	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.27.delayed	(from https://mac-cafe.vn/)
11:38:45	112545/112545	---MCZ	200	added ('OK')	text/html	etag:W/dafaf8159db60e7f41ba1de224e50ccc	https://mac-cafe.vn/new-macbook-pro-2018	D:/projects/Demo/mac_cafe/mac-cafe.vn/new-macbook-pro-2018.html	(from https://mac-cafe.vn/)
11:38:47	115553/115553	---MCZ	200	added ('OK')	text/html	etag:W/d14ef38ed237bd1d83e99044e0fa3e8e	https://mac-cafe.vn/macbook-air	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-air.html	(from https://mac-cafe.vn/)
11:38:48	114637/114637	---MCZ	200	added ('OK')	text/html	etag:W/db7c85c5451e4b53bcdb7def68c6872c	https://mac-cafe.vn/the-new-macbook-12	D:/projects/Demo/mac_cafe/mac-cafe.vn/the-new-macbook-12.html	(from https://mac-cafe.vn/)
11:38:49	109952/109952	---MCZ	200	added ('OK')	text/html	etag:W/4d4b2a9f835ab0572620a3dce2ded886	https://mac-cafe.vn/the-new-macbook-12-cu	D:/projects/Demo/mac_cafe/mac-cafe.vn/the-new-macbook-12-cu.html	(from https://mac-cafe.vn/)
11:38:50	122004/122004	---MCZ	200	added ('OK')	text/html	etag:W/7f48099eec5f5a7b7383fb5b2383cf4c	https://mac-cafe.vn/macbook-pro-cu	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-pro-cu.html	(from https://mac-cafe.vn/)
11:38:50	115720/115720	---MCZ	200	added ('OK')	text/html	etag:W/d74d5bbc9c27ab802d3d990e4657c20a	https://mac-cafe.vn/macbook-touch-bar	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-touch-bar.html	(from https://mac-cafe.vn/)
11:38:51	100473/100473	---MCZ	200	added ('OK')	text/html	etag:W/aaca08c57561b388a248e82e25c6626e	https://mac-cafe.vn/macbook-non-touch-bar	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-non-touch-bar.html	(from https://mac-cafe.vn/)
11:38:52	108536/108536	---MCZ	200	added ('OK')	text/html	etag:W/9da602fc51d9230367400d14c6c478ba	https://mac-cafe.vn/macbook-retina	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-retina.html	(from https://mac-cafe.vn/)
11:38:53	109823/109823	---MCZ	200	added ('OK')	text/html	etag:W/2ef34e6ab2580663a2c792344ed77d46	https://mac-cafe.vn/macbook-air-cu	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-air-cu.html	(from https://mac-cafe.vn/)
11:38:54	109838/109838	---MCZ	200	added ('OK')	text/html	etag:W/150353c41a4a3f57c778e66e5cb9ae66	https://mac-cafe.vn/macbook-air-13	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-air-13.html	(from https://mac-cafe.vn/)
11:38:54	100442/100442	---MCZ	200	added ('OK')	text/html	etag:W/3c266deb0c9caa8ca905a987e6c1beb8	https://mac-cafe.vn/macbook-air-11	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-air-11.html	(from https://mac-cafe.vn/)
11:38:56	103810/103810	---MCZ	200	added ('OK')	text/html	etag:W/072aa5d7c6cbe413ed2fea7a659067fe	https://mac-cafe.vn/macbook-cu-imac-cinema	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-cu-imac-cinema.html	(from https://mac-cafe.vn/)
11:38:57	100428/100428	---MCZ	200	added ('OK')	text/html	etag:W/52615abe0447e46de777799c4d7353a3	https://mac-cafe.vn/macbook-cu-mac-mini	D:/projects/Demo/mac_cafe/mac-cafe.vn/macbook-cu-mac-mini.html	(from https://mac-cafe.vn/)
11:38:59	100451/100451	---MCZ	200	added ('OK')	text/html	etag:W/ff335e15123bf8ad08f4214d634f8544	https://mac-cafe.vn/apple-watch-sport	D:/projects/Demo/mac_cafe/mac-cafe.vn/apple-watch-sport.html	(from https://mac-cafe.vn/)
11:39:00	100013/100013	---MCZ	200	added ('OK')	text/html	etag:W/042585c78eb5934996130364ffd8ecdc	https://mac-cafe.vn/apple-watch-steel	D:/projects/Demo/mac_cafe/mac-cafe.vn/apple-watch-steel.html	(from https://mac-cafe.vn/)
11:39:01	100021/100021	---MCZ	200	added ('OK')	text/html	etag:W/2b1020d31becb544277b5c9a9a76a2fa	https://mac-cafe.vn/pebble-time-steel	D:/projects/Demo/mac_cafe/mac-cafe.vn/pebble-time-steel.html	(from https://mac-cafe.vn/)
11:39:03	157418/157418	---MCZ	200	added ('OK')	text/html	etag:W/095aa17182247d94ba34ea4488530145	https://mac-cafe.vn/phu-kien-mac	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-mac.html	(from https://mac-cafe.vn/)
11:39:04	141129/141129	---MCZ	200	added ('OK')	text/html	etag:W/b7a85055b1e7ff8c618c192602084fa2	https://mac-cafe.vn/balo-tui-xach	D:/projects/Demo/mac_cafe/mac-cafe.vn/balo-tui-xach.html	(from https://mac-cafe.vn/)
11:39:06	138374/138374	---MCZ	200	added ('OK')	text/html	etag:W/4838c933e78ad8041d74e2f7d94b0841	https://mac-cafe.vn/tui-chong-shock	D:/projects/Demo/mac_cafe/mac-cafe.vn/tui-chong-shock.html	(from https://mac-cafe.vn/)
11:39:07	109157/109157	---MCZ	200	added ('OK')	text/html	etag:W/6f52cafc8477758bfc947c78ee71128a	https://mac-cafe.vn/airport-wireless	D:/projects/Demo/mac_cafe/mac-cafe.vn/airport-wireless.html	(from https://mac-cafe.vn/)
11:39:09	146189/146189	---MCZ	200	added ('OK')	text/html	etag:W/4a5b809a1243479a11aae61dcf1e6a4b	https://mac-cafe.vn/keyboard-mouse-hub	D:/projects/Demo/mac_cafe/mac-cafe.vn/keyboard-mouse-hub.html	(from https://mac-cafe.vn/)
11:39:11	122094/122094	---MCZ	200	added ('OK')	text/html	etag:W/240bfda6ec9a63d7eb7803cec651d168	https://mac-cafe.vn/sac-cable	D:/projects/Demo/mac_cafe/mac-cafe.vn/sac-cable.html	(from https://mac-cafe.vn/)
11:39:12	120741/120741	---MCZ	200	added ('OK')	text/html	etag:W/9c8dc22c8341c67e94632abf6d01de7a	https://mac-cafe.vn/dan-bao-ve	D:/projects/Demo/mac_cafe/mac-cafe.vn/dan-bao-ve.html	(from https://mac-cafe.vn/)
11:39:14	126194/126194	---MCZ	200	added ('OK')	text/html	etag:W/c0e029ad0a3adf0bcabd8f5a733161d9	https://mac-cafe.vn/de-tan-nhiet-stand	D:/projects/Demo/mac_cafe/mac-cafe.vn/de-tan-nhiet-stand.html	(from https://mac-cafe.vn/)
11:39:15	140633/140633	---MCZ	200	added ('OK')	text/html	etag:W/acd9b788c2c6c07848eb11f6dab2dd7b	https://mac-cafe.vn/phu-kien-apple-watch	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-apple-watch.html	(from https://mac-cafe.vn/)
11:39:17	120545/120545	---MCZ	200	added ('OK')	text/html	etag:W/a0a34ad8a54cecae0e1f795c63bb9df9	https://mac-cafe.vn/dock-sac	D:/projects/Demo/mac_cafe/mac-cafe.vn/dock-sac.html	(from https://mac-cafe.vn/)
11:39:18	137071/137071	---MCZ	200	added ('OK')	text/html	etag:W/497d0785de612f1705e83c609ee7e50c	https://mac-cafe.vn/day-deo	D:/projects/Demo/mac_cafe/mac-cafe.vn/day-deo.html	(from https://mac-cafe.vn/)
11:39:20	108255/108255	---MCZ	200	added ('OK')	text/html	etag:W/8f35566230e668f220ad250db1669c17	https://mac-cafe.vn/dan-bao-ve-1	D:/projects/Demo/mac_cafe/mac-cafe.vn/dan-bao-ve-1.html	(from https://mac-cafe.vn/)
11:39:21	119680/119680	---MCZ	200	added ('OK')	text/html	etag:W/9e8785e753afb9128e355418ce988e66	https://mac-cafe.vn/phu-kien-airpods	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-airpods.html	(from https://mac-cafe.vn/)
11:39:23	125278/125278	---MCZ	200	added ('OK')	text/html	etag:W/8856a7406c58d250888fea87e77d477c	https://mac-cafe.vn/phu-kien-anker	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-anker.html	(from https://mac-cafe.vn/)
11:39:25	112981/112981	---MCZ	200	added ('OK')	text/html	etag:W/76ffeaae7ad0926b49890f44756f69a9	https://mac-cafe.vn/pin-sac-anker	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-sac-anker.html	(from https://mac-cafe.vn/)
11:39:26	103447/103447	---MCZ	200	added ('OK')	text/html	etag:W/a2d8a8f885854c24cc9724c7621706e2	https://mac-cafe.vn/cap-sac-anker	D:/projects/Demo/mac_cafe/mac-cafe.vn/cap-sac-anker.html	(from https://mac-cafe.vn/)
11:39:27	110452/110452	---MCZ	200	added ('OK')	text/html	etag:W/ed879ccada6f27ae9f06f4a4359eaa40	https://mac-cafe.vn/sac-du-phong-anker	D:/projects/Demo/mac_cafe/mac-cafe.vn/sac-du-phong-anker.html	(from https://mac-cafe.vn/)
11:39:29	109082/109082	---MCZ	200	added ('OK')	text/html	etag:W/9364a7a187fc77e023da234055cc1e4d	https://mac-cafe.vn/tai-nghe-loa-anker	D:/projects/Demo/mac_cafe/mac-cafe.vn/tai-nghe-loa-anker.html	(from https://mac-cafe.vn/)
11:39:30	147205/147205	---MCZ	200	added ('OK')	text/html	etag:W/28f218a15dad6a03bd16fe3ae541abe4	https://mac-cafe.vn/phu-kien-iphone-ipad	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-iphone-ipad.html	(from https://mac-cafe.vn/)
11:39:32	123682/123682	---MCZ	200	added ('OK')	text/html	etag:W/fc1b32b0931f141d574671a02eb0e983	https://mac-cafe.vn/iphone-case	D:/projects/Demo/mac_cafe/mac-cafe.vn/iphone-case.html	(from https://mac-cafe.vn/)
11:39:33	109647/109647	---MCZ	200	added ('OK')	text/html	etag:W/1f5ed0db3358c6c758324468b290c4b7	https://mac-cafe.vn/ipad-case	D:/projects/Demo/mac_cafe/mac-cafe.vn/ipad-case.html	(from https://mac-cafe.vn/)
11:39:35	107598/107598	---MCZ	200	added ('OK')	text/html	etag:W/3cb8f99f7cd97002ed6efc57bd925bde	https://mac-cafe.vn/ipod-case	D:/projects/Demo/mac_cafe/mac-cafe.vn/ipod-case.html	(from https://mac-cafe.vn/)
11:39:36	139688/139688	---MCZ	200	added ('OK')	text/html	etag:W/9825e5c6b90b7b0e319cbde31fddb728	https://mac-cafe.vn/tai-nghe-sac-cable	D:/projects/Demo/mac_cafe/mac-cafe.vn/tai-nghe-sac-cable.html	(from https://mac-cafe.vn/)
11:39:37	100001/100001	---MCZ	200	added ('OK')	text/html	etag:W/de7fb79fcc48151732af579a6d2ad08a	https://mac-cafe.vn/but-cam-ung	D:/projects/Demo/mac_cafe/mac-cafe.vn/but-cam-ung.html	(from https://mac-cafe.vn/)
11:39:39	118980/118980	---MCZ	200	added ('OK')	text/html	etag:W/b5c0f88858383df0910473e293a05dbd	https://mac-cafe.vn/dock	D:/projects/Demo/mac_cafe/mac-cafe.vn/dock.html	(from https://mac-cafe.vn/)
11:39:40	99971/99971	---MCZ	200	added ('OK')	text/html	etag:W/3ffad7ca2d62b7abffca45c0bc9ba254	https://mac-cafe.vn/gamepad	D:/projects/Demo/mac_cafe/mac-cafe.vn/gamepad.html	(from https://mac-cafe.vn/)
11:39:41	121320/121320	---MCZ	200	added ('OK')	text/html	etag:W/90cfd1f662714ee265a7b8f596a5750a	https://mac-cafe.vn/phu-kien-xe-hoi	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-xe-hoi.html	(from https://mac-cafe.vn/)
11:39:43	108350/108350	---MCZ	200	added ('OK')	text/html	etag:W/bd713f58a55effe75decfebc9bb01bc0	https://mac-cafe.vn/pin-sac-du-phong-1	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-sac-du-phong-1.html	(from https://mac-cafe.vn/)
11:39:44	114999/114999	---MCZ	200	added ('OK')	text/html	etag:W/b7a64d2333b77fb5981d2198ef060eee	https://mac-cafe.vn/tai-nghe	D:/projects/Demo/mac_cafe/mac-cafe.vn/tai-nghe.html	(from https://mac-cafe.vn/)
11:39:45	107969/107969	---MCZ	200	added ('OK')	text/html	etag:W/f4c48a62805fbbdd5d57b1933545d465	https://mac-cafe.vn/loa	D:/projects/Demo/mac_cafe/mac-cafe.vn/loa.html	(from https://mac-cafe.vn/)
11:39:47	128878/128878	---MCZ	200	added ('OK')	text/html	etag:W/5a243996bc803e0980eb755c0a72bdfc	https://mac-cafe.vn/pin-apple	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-apple.html	(from https://mac-cafe.vn/)
11:39:48	105430/105430	---MCZ	200	added ('OK')	text/html	etag:W/e8b6dcd0fef87e1efaa3bf49fdeba9fb	https://mac-cafe.vn/thay-loa	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-loa.html	(from https://mac-cafe.vn/)
11:39:49	115810/115810	---MCZ	200	added ('OK')	text/html	etag:W/64d8f6c7c2a45447785f7f87253fc7fc	https://mac-cafe.vn/lcd-mat-kinh	D:/projects/Demo/mac_cafe/mac-cafe.vn/lcd-mat-kinh.html	(from https://mac-cafe.vn/)
11:39:51	123148/123148	---MCZ	200	added ('OK')	text/html	etag:W/0cd72e6c49a792d633bef1a4ea6a4ee0	https://mac-cafe.vn/thay-ban-phim	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-ban-phim.html	(from https://mac-cafe.vn/)
11:39:52	108940/108940	---MCZ	200	added ('OK')	text/html	etag:W/ebd02d68221aabcfaf9092f7acf21d67	https://mac-cafe.vn/thay-wifi-macbook	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-wifi-macbook.html	(from https://mac-cafe.vn/)
11:39:54	111698/111698	---MCZ	200	added ('OK')	text/html	etag:W/14e4103234704d995c0f0a0fdddb69ec	https://mac-cafe.vn/cac-dich-vu-khac	D:/projects/Demo/mac_cafe/mac-cafe.vn/cac-dich-vu-khac.html	(from https://mac-cafe.vn/)
11:39:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Nov%202018%2004:39:52%20GMT	https://mac-cafe.vn/mac-2nd	D:/projects/Demo/mac_cafe/mac-cafe.vn/mac-2nd	(from https://mac-cafe.vn/)
11:40:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Nov%202018%2004:39:54%20GMT	https://mac-cafe.vn/balo-bobby-bizz-xd-design-chong-trom-chong-tham-nuoc	D:/projects/Demo/mac_cafe/mac-cafe.vn/balo-bobby-bizz-xd-design-chong-trom-chong-tham-nuoc	(from https://mac-cafe.vn/)
11:40:07	121935/121935	---MCZ	200	added ('OK')	text/html	etag:W/bb5078d14745a824889dc102aeed359a	https://mac-cafe.vn/balo-bobby-bizz-xd-design-chong-trom	D:/projects/Demo/mac_cafe/mac-cafe.vn/balo-bobby-bizz-xd-design-chong-trom.html	(from https://mac-cafe.vn/)
11:40:12	165213/165213	---MCZ	200	added ('OK')	text/html	etag:W/c219e886222b307ebcb3f720b942a54c	https://mac-cafe.vn/phu-kien-apple?q=collections:903543%20AND%20vendor:((HyperDrive)%20OR%20(Letouch))&page=1&view=grid	D:/projects/Demo/mac_cafe/mac-cafe.vn/phu-kien-apple71d3.html	(from https://mac-cafe.vn/)
